url,timestamp,status,url count,title,newspaper,arquivo_url,article_text
https://ionline.sapo.pt/artigo/673470/-a-hipocrisia-da-abstencao-e-o-pcp-vitima-do-chega-?seccao=Opini%C3%A3o,1970-08-22 16:36:48.172400,200,11,  a hipocrisia da abstencao e o pcp vitima do chega,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163648/https://ionline.sapo.pt/artigo/673470/-a-hipocrisia-da-abstencao-e-o-pcp-vitima-do-chega-?seccao=Opini%C3%A3o,
https://ionline.sapo.pt/artigo/673861/um-chega-pra-la-na-democracia?seccao=Opini%C3%A3o,1970-08-22 16:36:51.201808,200,11,um chega pra la na,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163651/https://ionline.sapo.pt/artigo/673861/um-chega-pra-la-na-democracia?seccao=Opini%C3%A3o,
https://ionline.sapo.pt/artigo/675395/o-chega-chegou-ao-hemiciclo?seccao=Portugal,1970-08-22 16:37:06.175259,200,2,o chega chegou ao,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163706/https://ionline.sapo.pt/artigo/675395/o-chega-chegou-ao-hemiciclo?seccao=Portugal,
https://ionline.sapo.pt/artigo/676713/partidos-discutem-esta-terca-feira-regras-para-chega-livre-e-il-?seccao=Portugal,1970-08-22 16:38:31.192309,200,1,partidos discutem esta terca feira regras para chega livre e il,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163831/https://ionline.sapo.pt/artigo/676713/partidos-discutem-esta-terca-feira-regras-para-chega-livre-e-il-?seccao=Portugal,
https://ionline.sapo.pt/artigo/677372/lider-do-chega-vai-visitar-bebe-abandonado-no-lixo?seccao=Dinheiro,1970-08-22 16:38:38.182122,200,1,lider do chega vai visitar bebe abandonado no,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163838/https://ionline.sapo.pt/artigo/677372/lider-do-chega-vai-visitar-bebe-abandonado-no-lixo?seccao=Dinheiro,
https://ionline.sapo.pt/artigo/677579/deputado-do-chega-convida-presidente-a-liderar-visita-a-bebe-abandonado-no-lixo?seccao=Portugal,1970-08-22 16:38:39.181603,200,2,deputado do chega convida presidente a liderar visita a bebe abandonado no,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822163839/https://ionline.sapo.pt/artigo/677579/deputado-do-chega-convida-presidente-a-liderar-visita-a-bebe-abandonado-no-lixo?seccao=Portugal,
https://ionline.sapo.pt/artigo/679333/projeto-de-castracao-quimica-do-chega-ja-foi-entregue-no-parlamento?seccao=Portugal,1970-08-22 16:40:07.181559,200,1,projeto de castracao quimica do chega ja foi entregue no,ionline.sapo.pt/,https://arquivo.pt/wayback/19700822164007/https://ionline.sapo.pt/artigo/679333/projeto-de-castracao-quimica-do-chega-ja-foi-entregue-no-parlamento?seccao=Portugal,
https://www.sapo.pt/noticias/amp/nacional/deputado-do-chega-e-recebido-com-aplausos-e_5dd6ce45ab7e607966d85999,1970-08-22 16:38:41.195155,200,1,deputado do chega e recebido com aplausos,sapo.pt/,https://arquivo.pt/wayback/19700822163841/https://www.sapo.pt/noticias/amp/nacional/deputado-do-chega-e-recebido-com-aplausos-e_5dd6ce45ab7e607966d85999,
https://www.sapo.pt/noticias/nacional/cristas-so-exclui-chega-de-conversas-sobre_5d65b401d9048e7d1727553b,1970-08-22 16:33:48.172147,200,1,cristas so exclui chega de conversas,sapo.pt/,https://arquivo.pt/wayback/19700822163348/https://www.sapo.pt/noticias/nacional/cristas-so-exclui-chega-de-conversas-sobre_5d65b401d9048e7d1727553b,
https://www.sapo.pt/noticias/nacional/listas-do-chega-vao-integrar-elementos-do_5d47262adac4c17d4efa9633,1970-08-22 16:33:25.172133,200,1,listas do chega vao integrar elementos,sapo.pt/,https://arquivo.pt/wayback/19700822163325/https://www.sapo.pt/noticias/nacional/listas-do-chega-vao-integrar-elementos-do_5d47262adac4c17d4efa9633,
https://www.sapo.pt/noticias/nacional/ventura-cabeca-de-lista-do-chega-em-lisboa-e-_5d18ca3ad9048e7d170acddf,1970-08-22 16:30:30.172924,200,1,ventura cabeca de lista do chega em lisboa e,sapo.pt/,https://arquivo.pt/wayback/19700822163030/https://www.sapo.pt/noticias/nacional/ventura-cabeca-de-lista-do-chega-em-lisboa-e-_5d18ca3ad9048e7d170acddf,
